epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.5450000166893005,6.644538402557373,0.5625,7.514784812927246
1,0.6499999761581421,6.054694652557373,0.734375,4.789763927459717
2,0.6449999809265137,5.847586631774902,0.703125,3.5060462951660156
3,0.6100000143051147,4.04139518737793,0.7421875,1.8380755186080933
4,0.6650000214576721,4.20681619644165,0.8046875,1.5732682943344116
5,0.6700000166893005,3.2908077239990234,0.78125,1.208724856376648
6,0.6949999928474426,2.568336248397827,0.84375,0.8378559350967407
7,0.7200000286102295,2.320935010910034,0.8359375,1.517249584197998
8,0.7649999856948853,1.7110166549682617,0.8125,0.8757071495056152
9,0.7200000286102295,2.7008349895477295,0.859375,0.9152476191520691
10,0.7300000190734863,1.6984655857086182,0.734375,1.4008781909942627
11,0.6949999928474426,2.2307615280151367,0.765625,1.2840710878372192
12,0.7699999809265137,1.5080757141113281,0.8359375,1.0042543411254883
13,0.7799999713897705,1.8253207206726074,0.84375,0.9768869280815125
14,0.7599999904632568,2.1780126094818115,0.8046875,0.7534482479095459
15,0.7749999761581421,1.1744269132614136,0.71875,1.3295366764068604
16,0.699999988079071,1.8945746421813965,0.8046875,0.8437526226043701
17,0.7049999833106995,2.1503331661224365,0.828125,1.3200623989105225
18,0.7400000095367432,1.6185764074325562,0.7734375,1.1166070699691772
19,0.7649999856948853,1.5191090106964111,0.7890625,0.8984525203704834
20,0.7250000238418579,1.2107634544372559,0.7578125,0.8078382015228271
21,0.7149999737739563,1.521384596824646,0.7734375,0.7820430397987366
22,0.7300000190734863,1.4732208251953125,0.8125,0.798025369644165
23,0.7368420958518982,1.2464324235916138,0.8515625,0.6246657371520996
24,0.8349999785423279,1.0083526372909546,0.84375,0.812352180480957
25,0.7200000286102295,1.360101580619812,0.7734375,0.9960429072380066
26,0.7749999761581421,0.8367124795913696,0.796875,0.7170317769050598
27,0.7699999809265137,0.8855688571929932,0.78125,0.9830415844917297
28,0.7450000047683716,1.3996548652648926,0.84375,0.5394866466522217
29,0.7599999904632568,1.0686957836151123,0.7734375,0.8879081606864929
30,0.7749999761581421,1.2190686464309692,0.828125,1.0077574253082275
31,0.7549999952316284,0.9731124639511108,0.796875,0.7312222719192505
32,0.7599999904632568,0.8709680438041687,0.8125,0.776534378528595
33,0.6949999928474426,1.2253531217575073,0.6875,0.8132597208023071
34,0.699999988079071,1.3356866836547852,0.8203125,0.7382951378822327
35,0.7300000190734863,1.6662876605987549,0.78125,0.7530772686004639
36,0.7149999737739563,1.1029380559921265,0.734375,0.7595537304878235
37,0.6449999809265137,1.648695945739746,0.6328125,0.9749362468719482
38,0.6399999856948853,1.4986801147460938,0.7578125,0.8731374144554138
39,0.7649999856948853,1.0194098949432373,0.8359375,0.7313902378082275
40,0.7049999833106995,1.2159204483032227,0.765625,0.9062843322753906
41,0.7250000238418579,1.2863506078720093,0.734375,0.9896708130836487
42,0.6499999761581421,1.6098692417144775,0.7421875,0.8959490060806274
43,0.7200000286102295,1.253851294517517,0.703125,1.4805314540863037
44,0.7450000047683716,1.423291802406311,0.7890625,0.9279201626777649
45,0.7400000095367432,1.2482715845108032,0.828125,0.8438042402267456
46,0.6491228342056274,1.6071263551712036,0.828125,0.5464268326759338
47,0.7250000238418579,1.2305220365524292,0.796875,0.9107286334037781
48,0.7450000047683716,1.3961801528930664,0.8046875,0.8156024813652039
49,0.7049999833106995,1.2017641067504883,0.7890625,0.6965904831886292
50,0.6449999809265137,1.6595402956008911,0.8359375,0.6183004379272461
51,0.7350000143051147,1.568017840385437,0.8125,1.1336034536361694
52,0.75,1.4142498970031738,0.7265625,0.7803916931152344
53,0.6949999928474426,1.2839839458465576,0.7265625,1.0031417608261108
54,0.6949999928474426,1.1900111436843872,0.71875,1.375964879989624
55,0.7350000143051147,1.6076855659484863,0.71875,0.8442859649658203
56,0.7250000238418579,1.18729829788208,0.7890625,0.8424369692802429
57,0.7200000286102295,1.0750163793563843,0.8125,0.6482292413711548
58,0.7350000143051147,1.4182515144348145,0.7421875,1.4700181484222412
59,0.6850000023841858,1.8353219032287598,0.796875,0.6478673219680786
60,0.6949999928474426,1.2168840169906616,0.7578125,0.7297235131263733
61,0.6949999928474426,1.3783761262893677,0.8203125,0.6032807230949402
62,0.6899999976158142,1.159663438796997,0.7890625,0.8362220525741577
63,0.7200000286102295,1.199576735496521,0.796875,0.6586999297142029
64,0.7300000190734863,1.0715765953063965,0.8125,0.8144219517707825
65,0.7400000095367432,1.145469307899475,0.765625,1.0157972574234009
66,0.699999988079071,1.5230294466018677,0.7578125,0.816975474357605
67,0.699999988079071,1.1929293870925903,0.7890625,0.6256021857261658
68,0.7649999856948853,0.9884678721427917,0.796875,0.6848365664482117
69,0.7400000095367432,1.3329654932022095,0.8203125,1.0490037202835083
70,0.7485380172729492,1.2103826999664307,0.7421875,0.7039269804954529
71,0.6600000262260437,1.6798501014709473,0.7890625,0.7964983582496643
72,0.7200000286102295,1.3880188465118408,0.7265625,1.1996705532073975
73,0.6850000023841858,1.7362192869186401,0.828125,0.7300131916999817
74,0.7149999737739563,1.4054405689239502,0.7578125,0.5927437543869019
75,0.699999988079071,0.9970160722732544,0.796875,0.612761378288269
76,0.7450000047683716,1.2328511476516724,0.7890625,1.1585674285888672
77,0.7099999785423279,1.719698190689087,0.8046875,0.9149002432823181
78,0.75,1.0768803358078003,0.7578125,1.115755558013916
79,0.7250000238418579,1.0669152736663818,0.8125,0.699239194393158
80,0.7200000286102295,1.2116081714630127,0.84375,1.1670501232147217
81,0.7049999833106995,1.4448859691619873,0.859375,0.6150254607200623
82,0.7300000190734863,1.4056711196899414,0.796875,0.6813803315162659
83,0.6949999928474426,1.1414891481399536,0.796875,0.9011462926864624
84,0.7699999809265137,0.9574382305145264,0.7734375,1.1391818523406982
85,0.75,1.3951770067214966,0.8671875,0.5331006050109863
86,0.6899999976158142,1.159568190574646,0.8125,0.8012505173683167
87,0.7400000095367432,0.9650838971138,0.8984375,0.3429764211177826
88,0.7300000190734863,0.8931636214256287,0.828125,0.6060092449188232
89,0.7099999785423279,1.3562066555023193,0.7265625,0.8994914889335632
90,0.7300000190734863,1.1628249883651733,0.78125,0.8254348635673523
91,0.7649999856948853,0.9776566028594971,0.8125,0.5094181299209595
92,0.7300000190734863,1.1266862154006958,0.7734375,0.8613516092300415
93,0.719298243522644,1.1897228956222534,0.8046875,0.628571093082428
94,0.6899999976158142,1.1866127252578735,0.7421875,0.8280712962150574
95,0.7549999952316284,1.0757228136062622,0.7578125,0.7257407307624817
96,0.7799999713897705,0.974952220916748,0.8125,0.6656372547149658
97,0.6899999976158142,1.3092913627624512,0.8203125,0.6195515990257263
98,0.6600000262260437,1.053532600402832,0.78125,0.6722670793533325
99,0.7749999761581421,1.354296088218689,0.84375,0.7251399159431458
100,0.7350000143051147,1.3290283679962158,0.84375,0.6752673983573914
101,0.7450000047683716,0.8740691542625427,0.796875,0.5822485089302063
102,0.6949999928474426,1.1278173923492432,0.78125,0.5638846755027771
103,0.6850000023841858,1.2855288982391357,0.8203125,0.6410070657730103
104,0.7549999952316284,0.9382572770118713,0.8125,0.5869576334953308
105,0.7149999737739563,1.1842483282089233,0.8671875,0.47440749406814575
106,0.7400000095367432,1.0179121494293213,0.7890625,0.6392773389816284
107,0.7200000286102295,1.033949375152588,0.8046875,0.5726180076599121
108,0.7250000238418579,0.9789586067199707,0.78125,0.5961521863937378
109,0.7099999785423279,0.9626833200454712,0.8125,0.6421583890914917
110,0.699999988079071,0.9384680986404419,0.7890625,0.5762455463409424
111,0.7549999952316284,0.9703205823898315,0.7734375,0.5399559736251831
112,0.8149999976158142,0.5248838067054749,0.8671875,0.3747069239616394
113,0.7549999952316284,1.2260218858718872,0.7265625,1.1020194292068481
114,0.6449999809265137,1.5354021787643433,0.7890625,0.7177356481552124
115,0.7400000095367432,0.9016105532646179,0.8125,0.6065874695777893
116,0.7350000143051147,1.31309175491333,0.7421875,0.6346950531005859
117,0.6432748436927795,1.4834777116775513,0.7578125,0.7256459593772888
118,0.7699999809265137,1.0260242223739624,0.765625,0.7120001912117004
119,0.7099999785423279,0.932900071144104,0.796875,0.7770717144012451
120,0.7850000262260437,1.0277323722839355,0.8046875,0.8842012882232666
121,0.7699999809265137,0.871661365032196,0.75,0.7106375098228455
122,0.699999988079071,1.3731030225753784,0.8125,0.7266795635223389
123,0.7450000047683716,1.0215264558792114,0.859375,0.6543083786964417
124,0.7749999761581421,1.0309758186340332,0.7265625,0.9037244915962219
125,0.6850000023841858,1.3310590982437134,0.7890625,0.6452995538711548
126,0.7649999856948853,0.8757848143577576,0.8046875,0.6439046263694763
127,0.699999988079071,1.581965446472168,0.8046875,0.7681761384010315
128,0.6600000262260437,1.3307876586914062,0.6875,0.85599285364151
129,0.7300000190734863,0.941274106502533,0.765625,0.8073025345802307
130,0.699999988079071,1.0547494888305664,0.8046875,0.7185367345809937
131,0.7749999761581421,0.9870895147323608,0.7734375,0.8849301338195801
132,0.7450000047683716,1.2907440662384033,0.8046875,0.586028516292572
133,0.6949999928474426,1.2388865947723389,0.8203125,0.5473775863647461
134,0.7900000214576721,0.8672714233398438,0.7265625,0.8950870633125305
135,0.7049999833106995,1.3729478120803833,0.8046875,0.5514212250709534
136,0.75,1.1064032316207886,0.8046875,0.6300975680351257
137,0.6850000023841858,0.9933338761329651,0.8203125,0.8145536780357361
138,0.699999988079071,1.101707100868225,0.796875,0.6587241291999817
139,0.7699999809265137,0.7746680974960327,0.71875,0.915622889995575
140,0.7485380172729492,0.8992725610733032,0.8203125,0.5503875613212585
141,0.6949999928474426,1.1608264446258545,0.78125,1.0004239082336426
142,0.7599999904632568,1.0176069736480713,0.859375,0.5497245788574219
143,0.6949999928474426,1.457430362701416,0.65625,1.083898901939392
144,0.7099999785423279,1.4290554523468018,0.765625,0.8952824473381042
145,0.7400000095367432,1.2172595262527466,0.765625,1.18815279006958
146,0.7549999952316284,1.316749095916748,0.859375,0.5003151893615723
147,0.75,1.0412102937698364,0.8203125,0.4677649140357971
148,0.7749999761581421,1.1663771867752075,0.828125,0.50661700963974
149,0.7250000238418579,1.1418237686157227,0.765625,0.6149218082427979
150,0.7400000095367432,0.8731891512870789,0.8359375,0.49839457869529724
151,0.7149999737739563,1.0010766983032227,0.8125,0.4597364664077759
152,0.7300000190734863,1.0620619058609009,0.796875,0.477938175201416
153,0.7049999833106995,1.1397596597671509,0.7421875,0.7606103420257568
154,0.7099999785423279,1.046600103378296,0.8125,0.6253743171691895
155,0.6850000023841858,1.2991900444030762,0.8203125,0.650428056716919
156,0.7549999952316284,0.9621337652206421,0.8359375,0.6234322786331177
157,0.7749999761581421,1.0859347581863403,0.875,0.5700080990791321
158,0.7699999809265137,0.8266409039497375,0.7734375,0.6569321751594543
159,0.7049999833106995,1.265649437904358,0.7578125,0.8266301155090332
160,0.7699999809265137,1.044835090637207,0.84375,0.6390634775161743
161,0.7400000095367432,0.9880833625793457,0.7578125,1.1536943912506104
162,0.75,1.3419756889343262,0.8203125,0.7108260989189148
163,0.7699999809265137,1.1371787786483765,0.8671875,0.3735661208629608
164,0.6900584697723389,1.1860522031784058,0.8828125,0.4946277141571045
165,0.7749999761581421,1.037917137145996,0.8046875,1.0767306089401245
166,0.7599999904632568,1.5983877182006836,0.78125,0.7932395339012146
167,0.7599999904632568,0.9930668473243713,0.7421875,0.9660838842391968
168,0.6850000023841858,1.4860759973526,0.7578125,0.8018631339073181
169,0.7699999809265137,1.150052547454834,0.75,0.8707727789878845
170,0.7599999904632568,1.3061974048614502,0.75,1.286888837814331
171,0.6549999713897705,1.660058617591858,0.796875,0.516072690486908
172,0.7400000095367432,1.0811344385147095,0.8046875,0.8627195358276367
173,0.6949999928474426,1.0629932880401611,0.78125,0.7853726148605347
174,0.7300000190734863,0.998697817325592,0.8125,0.5940321087837219
175,0.6800000071525574,1.4189574718475342,0.8125,0.6708473563194275
176,0.7350000143051147,1.6188385486602783,0.7265625,1.5876705646514893
177,0.7850000262260437,1.1243462562561035,0.8046875,0.5625346302986145
178,0.7049999833106995,1.1761895418167114,0.7890625,0.8047499656677246
179,0.7149999737739563,1.0529972314834595,0.8515625,0.6060686707496643
180,0.7799999713897705,1.020677924156189,0.7421875,0.9177077412605286
181,0.7099999785423279,1.6697697639465332,0.734375,0.8248688578605652
182,0.7099999785423279,1.351744532585144,0.859375,0.48087990283966064
183,0.6800000071525574,1.4294822216033936,0.8125,0.9355278611183167
184,0.75,1.2783201932907104,0.78125,0.7242184281349182
185,0.6600000262260437,1.2911067008972168,0.8046875,0.9037405848503113
186,0.7350000143051147,1.056153416633606,0.7890625,0.9839369058609009
187,0.7719298005104065,1.3628270626068115,0.796875,0.6460044980049133
188,0.7549999952316284,1.0761291980743408,0.7578125,0.6930574774742126
189,0.6650000214576721,1.310977816581726,0.8046875,0.5181573629379272
190,0.6800000071525574,1.3806350231170654,0.90625,0.2729369103908539
191,0.7300000190734863,1.1894254684448242,0.78125,0.7414520382881165
192,0.7350000143051147,1.007658839225769,0.8671875,0.5331551432609558
193,0.75,1.227960467338562,0.8125,0.7977270483970642
194,0.7400000095367432,1.139158844947815,0.7421875,0.8970136642456055
195,0.7649999856948853,0.8452624678611755,0.796875,0.5053578615188599
196,0.7200000286102295,1.0713045597076416,0.765625,0.9590116143226624
197,0.7300000190734863,1.121639370918274,0.859375,0.4140525460243225
198,0.7350000143051147,0.8117842078208923,0.8125,0.6181197762489319
199,0.7699999809265137,0.9186357259750366,0.8203125,0.9103321433067322
200,0.7300000190734863,1.1757636070251465,0.796875,0.7932136058807373
201,0.6549999713897705,1.17339289188385,0.7578125,0.9816880822181702
202,0.699999988079071,1.0601178407669067,0.8515625,0.6114243268966675
203,0.7300000190734863,0.9900190234184265,0.75,1.166003942489624
204,0.7450000047683716,1.4827078580856323,0.8125,0.6703354120254517
205,0.7900000214576721,1.1160831451416016,0.7578125,0.6910452246665955
206,0.6549999713897705,0.943865954875946,0.7890625,1.0378072261810303
207,0.7300000190734863,1.1363335847854614,0.71875,0.9228293299674988
208,0.7200000286102295,1.2940583229064941,0.7734375,0.795482873916626
209,0.6600000262260437,1.1734312772750854,0.8359375,0.6343325972557068
210,0.7450000047683716,1.1613763570785522,0.7734375,0.8032626509666443
211,0.7777777910232544,0.64768385887146,0.8359375,0.7074267864227295
212,0.7400000095367432,1.130341649055481,0.7890625,0.6717126965522766
213,0.7200000286102295,1.4110674858093262,0.859375,0.5451732277870178
214,0.7049999833106995,0.9835056066513062,0.796875,0.6597882509231567
215,0.699999988079071,1.2471165657043457,0.78125,0.9465354084968567
216,0.7649999856948853,1.0168347358703613,0.8203125,0.6314143538475037
217,0.7450000047683716,1.0329874753952026,0.7578125,0.808521032333374
218,0.699999988079071,1.262990117073059,0.7265625,0.9140605330467224
219,0.7099999785423279,1.1164753437042236,0.7578125,1.0446698665618896
220,0.6800000071525574,1.828668475151062,0.8359375,0.4805386960506439
221,0.7799999713897705,0.8244768381118774,0.7265625,0.7254385352134705
222,0.6899999976158142,1.2023730278015137,0.765625,0.6392539143562317
223,0.7350000143051147,1.3579084873199463,0.8125,0.5835079550743103
224,0.7450000047683716,1.0483834743499756,0.765625,0.7463346123695374
225,0.6499999761581421,1.649794578552246,0.765625,0.9543120861053467
226,0.7350000143051147,1.2429077625274658,0.7890625,1.0735116004943848
227,0.7149999737739563,1.4113010168075562,0.8515625,0.7598960399627686
228,0.7400000095367432,1.396116018295288,0.828125,0.7127988338470459
229,0.7250000238418579,1.3071845769882202,0.8046875,0.6189242005348206
230,0.6850000023841858,1.7402385473251343,0.8046875,0.7998999357223511
231,0.7850000262260437,1.2743821144104004,0.734375,1.2826893329620361
232,0.75,1.338149905204773,0.8046875,0.917275071144104
233,0.6949999928474426,1.2753245830535889,0.765625,0.9421440958976746
234,0.6666666865348816,1.363327145576477,0.8203125,0.8127976059913635
235,0.7400000095367432,1.2035248279571533,0.78125,1.00248384475708
236,0.75,1.3411129713058472,0.7734375,1.2607585191726685
237,0.7599999904632568,1.0585529804229736,0.765625,0.8619521260261536
238,0.6850000023841858,1.4241137504577637,0.8046875,0.6242260336875916
239,0.7649999856948853,1.0392580032348633,0.765625,0.9609198570251465
240,0.6800000071525574,0.9877951145172119,0.7421875,0.8650824427604675
241,0.7049999833106995,1.2704558372497559,0.6953125,1.0517128705978394
242,0.6299999952316284,1.313989520072937,0.828125,0.5158365964889526
243,0.7549999952316284,0.8925970196723938,0.8125,0.8279775381088257
244,0.7599999904632568,0.8795275688171387,0.8125,0.919711172580719
245,0.7250000238418579,1.2424978017807007,0.8203125,0.6477022767066956
246,0.7450000047683716,1.2785019874572754,0.71875,0.8815707564353943
247,0.7400000095367432,1.3406082391738892,0.8203125,0.8316943645477295
248,0.7900000214576721,1.0356141328811646,0.7890625,1.00095796585083
249,0.7350000143051147,1.4045602083206177,0.7734375,0.902432918548584
